[11-10-2021 22:37:21] >> DELETED ./log.txt File => Success     > null = 86:31 => file:///home/pi/terrarium/backend/data-manage.mjs

[11-10-2021 22:37:21] Terrarium Server Restarted
Initialization Complete
     > null = 415:1 => file:///home/pi/terrarium/terrarium.mjs

-> Email Sent Successfully
[11-10-2021 22:38:05] [#2] SENSOR ERROR [Sensor is ON] :: Error: failed to read sensor     > null = 100:9 => file:///home/pi/terrarium/backend/utility.mjs

[11-10-2021 22:38:17] [#1] SENSOR ERROR [Sensor is ON] :: Error: failed to read sensor     > null = 100:9 => file:///home/pi/terrarium/backend/utility.mjs


[11-12-2021 21:17:44] MEMORY REPORTING :: Usage-5m: 63.375 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.1000,0.0900,0.0900 | Time: 168007.813774278

[11-12-2021 21:22:44] MEMORY REPORTING :: Usage-5m: 63.61328125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0400,0.0600,0.0700 | Time: 168307.813921125

[11-12-2021 21:27:44] MEMORY REPORTING :: Usage-5m: 63.61328125 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0700,0.0400,0.0600 | Time: 168607.814904061

[11-12-2021 21:32:44] MEMORY REPORTING :: Usage-5m: 63.62109375 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0300 | Time: 168907.815272473

[11-12-2021 21:37:44] MEMORY REPORTING :: Usage-5m: 63.62109375 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.1200,0.0300,0.0100 | Time: 169207.815525726

[11-12-2021 21:42:44] MEMORY REPORTING :: Usage-5m: 63.61328125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1000,0.0600,0.0100 | Time: 169507.815934395

[11-12-2021 21:47:44] MEMORY REPORTING :: Usage-5m: 63.59765625 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1000,0.1100,0.0400 | Time: 169807.816783999

[11-12-2021 21:52:44] MEMORY REPORTING :: Usage-5m: 63.62109375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0000,0.0500,0.0200 | Time: 170107.816857253

[11-12-2021 21:57:44] MEMORY REPORTING :: Usage-5m: 63.60546875 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1300,0.0600,0.0100 | Time: 170407.817192693

[11-12-2021 22:02:44] MEMORY REPORTING :: Usage-5m: 63.62890625 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0700,0.0600,0.0100 | Time: 170707.825863294

[11-12-2021 22:07:44] MEMORY REPORTING :: Usage-5m: 63.3671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 171007.826009308

[11-12-2021 22:12:44] MEMORY REPORTING :: Usage-5m: 63.3828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0500,0.0100,0.0000 | Time: 171307.826383393

[11-12-2021 22:17:44] MEMORY REPORTING :: Usage-5m: 62.875 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0300,0.0300,0.0000 | Time: 171607.826113368

[11-12-2021 22:22:44] MEMORY REPORTING :: Usage-5m: 62.875 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0600,0.0400,0.0000 | Time: 171907.825861885

[11-12-2021 22:27:44] MEMORY REPORTING :: Usage-5m: 62.62890625 | Total Memory-5m: 923.20703125 | Load-5m: 0.1 | Total Load-5m: 0.1800,0.1000,0.0200 | Time: 172207.826737533

[11-12-2021 22:32:44] MEMORY REPORTING :: Usage-5m: 62.63671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.0300,0.0700,0.0200 | Time: 172507.827794791

[11-12-2021 22:37:44] MEMORY REPORTING :: Usage-5m: 61.8984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0000,0.0300,0.0000 | Time: 172807.828810643

[11-12-2021 22:42:44] MEMORY REPORTING :: Usage-5m: 61.890625 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 173107.829617017

[11-12-2021 22:47:44] MEMORY REPORTING :: Usage-5m: 61.90625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 173407.830713129

[11-12-2021 22:52:44] MEMORY REPORTING :: Usage-5m: 61.8984375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 173707.831226016

[11-12-2021 22:57:44] MEMORY REPORTING :: Usage-5m: 61.8984375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 174007.830606464

[11-12-2021 23:02:44] MEMORY REPORTING :: Usage-5m: 61.65234375 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0100,0.0100,0.0000 | Time: 174307.831067529

[11-12-2021 23:07:44] MEMORY REPORTING :: Usage-5m: 59.90625 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.1200,0.0300,0.0100 | Time: 174607.831168647

[11-12-2021 23:12:44] MEMORY REPORTING :: Usage-5m: 59.9453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.2200,0.1100,0.0300 | Time: 174907.831042214

[11-12-2021 23:17:44] MEMORY REPORTING :: Usage-5m: 59.9375 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0400,0.0600,0.0100 | Time: 175207.831213123

[11-12-2021 23:22:44] MEMORY REPORTING :: Usage-5m: 59.9453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0900,0.0600,0.0100 | Time: 175507.831690076

[11-12-2021 23:27:44] MEMORY REPORTING :: Usage-5m: 59.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.2100,0.1100,0.0200 | Time: 175807.831874111

[11-12-2021 23:32:44] MEMORY REPORTING :: Usage-5m: 59.9375 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1300,0.1100,0.0400 | Time: 176107.832236425

[11-12-2021 23:37:44] MEMORY REPORTING :: Usage-5m: 59.69140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1200,0.1100,0.0500 | Time: 176407.833103008

[11-12-2021 23:42:44] MEMORY REPORTING :: Usage-5m: 59.9453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.0400,0.0900,0.0500 | Time: 176707.833122095

[11-12-2021 23:47:44] MEMORY REPORTING :: Usage-5m: 59.921875 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0200,0.0400,0.0400 | Time: 177007.833641805

[11-12-2021 23:52:44] MEMORY REPORTING :: Usage-5m: 59.9375 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0700,0.0600,0.0400 | Time: 177307.834110164

[11-12-2021 23:57:44] MEMORY REPORTING :: Usage-5m: 59.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0000,0.0200,0.0100 | Time: 177607.834242167

[11-13-2021 0:02:44] MEMORY REPORTING :: Usage-5m: 58.63671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0700,0.0600,0.0100 | Time: 177907.833621832

[11-13-2021 0:07:44] MEMORY REPORTING :: Usage-5m: 58.65234375 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1500,0.0600,0.0100 | Time: 178207.834357529

[11-13-2021 0:12:44] MEMORY REPORTING :: Usage-5m: 58.66015625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0200,0.0400,0.0000 | Time: 178507.834563803

[11-13-2021 0:17:44] MEMORY REPORTING :: Usage-5m: 58.66015625 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0600,0.0500,0.0000 | Time: 178807.834857007

[11-13-2021 0:22:44] MEMORY REPORTING :: Usage-5m: 58.66796875 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0000,0.0200,0.0000 | Time: 179107.835344633

[11-13-2021 0:27:44] MEMORY REPORTING :: Usage-5m: 58.64453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0500,0.0300,0.0000 | Time: 179407.834944348

[11-13-2021 0:32:44] MEMORY REPORTING :: Usage-5m: 58.66796875 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1900,0.0600,0.0100 | Time: 179707.834626719

[11-13-2021 0:37:44] MEMORY REPORTING :: Usage-5m: 57.90625 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0500,0.0600,0.0100 | Time: 180007.835432677

[11-13-2021 0:42:44] MEMORY REPORTING :: Usage-5m: 57.921875 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0600,0.0600,0.0100 | Time: 180307.834714894

[11-13-2021 0:47:44] MEMORY REPORTING :: Usage-5m: 57.921875 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0200,0.0500,0.0100 | Time: 180607.835035233

[11-13-2021 0:52:44] MEMORY REPORTING :: Usage-5m: 57.921875 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0000,0.0300,0.0000 | Time: 180907.835209945

[11-13-2021 0:57:44] MEMORY REPORTING :: Usage-5m: 57.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0600,0.0400,0.0000 | Time: 181207.83516872

[11-13-2021 1:02:44] MEMORY REPORTING :: Usage-5m: 57.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0400,0.0400,0.0000 | Time: 181507.835354577

[11-13-2021 1:07:44] MEMORY REPORTING :: Usage-5m: 57.3671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0400,0.0400,0.0000 | Time: 181807.834778668

[11-13-2021 1:12:44] MEMORY REPORTING :: Usage-5m: 57.16796875 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 182107.83487005

[11-13-2021 1:17:44] MEMORY REPORTING :: Usage-5m: 57.90625 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0800,0.0500,0.0100 | Time: 182407.835242729

[11-13-2021 1:22:44] MEMORY REPORTING :: Usage-5m: 57.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.1100,0.0700,0.0100 | Time: 182707.835685929

[11-13-2021 1:27:44] MEMORY REPORTING :: Usage-5m: 57.90625 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.0500,0.0800,0.0200 | Time: 183007.835809495

[11-13-2021 1:32:44] MEMORY REPORTING :: Usage-5m: 57.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.0600,0.0800,0.0200 | Time: 183307.836116185

[11-13-2021 1:37:44] MEMORY REPORTING :: Usage-5m: 58.12890625 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0900,0.0600,0.0200 | Time: 183607.836362197

[11-13-2021 1:42:44] MEMORY REPORTING :: Usage-5m: 58.16015625 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0400,0.0500,0.0100 | Time: 183907.836680533

[11-13-2021 1:47:44] MEMORY REPORTING :: Usage-5m: 58.14453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0800,0.0600,0.0000 | Time: 184207.837391652

[11-13-2021 1:52:44] MEMORY REPORTING :: Usage-5m: 58.14453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.0500,0.0800,0.0100 | Time: 184507.837601072

[11-13-2021 1:57:44] MEMORY REPORTING :: Usage-5m: 58.12890625 | Total Memory-5m: 923.20703125 | Load-5m: 0.14 | Total Load-5m: 0.2500,0.1400,0.0400 | Time: 184807.838104654

[11-13-2021 2:02:44] MEMORY REPORTING :: Usage-5m: 57.8984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.0700,0.0900,0.0400 | Time: 185107.837922883

[11-13-2021 2:07:44] MEMORY REPORTING :: Usage-5m: 57.66015625 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0000,0.0300,0.0100 | Time: 185407.837813025

[11-13-2021 2:12:44] MEMORY REPORTING :: Usage-5m: 57.66015625 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 185707.838484501

[11-13-2021 2:17:44] MEMORY REPORTING :: Usage-5m: 57.16015625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0100,0.0000,0.0000 | Time: 186007.846206686

[11-13-2021 2:22:44] MEMORY REPORTING :: Usage-5m: 57.16796875 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0600,0.0500,0.0100 | Time: 186307.84684206

[11-13-2021 2:27:44] MEMORY REPORTING :: Usage-5m: 56.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0300,0.0400,0.0000 | Time: 186607.847115599

[11-13-2021 2:32:44] MEMORY REPORTING :: Usage-5m: 56.9296875 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 186907.847727044

[11-13-2021 2:37:44] MEMORY REPORTING :: Usage-5m: 56.8828125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 187207.848064239

[11-13-2021 2:42:44] MEMORY REPORTING :: Usage-5m: 57.13671875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0100,0.0000,0.0000 | Time: 187507.848614876

[11-13-2021 2:47:44] MEMORY REPORTING :: Usage-5m: 56.875 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0500,0.0200,0.0000 | Time: 187807.849964351

[11-13-2021 2:52:44] MEMORY REPORTING :: Usage-5m: 56.64453125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 188107.849798246

[11-13-2021 2:57:44] MEMORY REPORTING :: Usage-5m: 56.64453125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 188407.850597877

[11-13-2021 3:02:44] MEMORY REPORTING :: Usage-5m: 56.63671875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 188707.851855372

[11-13-2021 3:07:44] MEMORY REPORTING :: Usage-5m: 56.65234375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 189007.852230972

[11-13-2021 3:12:44] MEMORY REPORTING :: Usage-5m: 56.64453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 189307.851632424

[11-13-2021 3:17:44] MEMORY REPORTING :: Usage-5m: 56.63671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0500,0.0300,0.0000 | Time: 189607.852395039

[11-13-2021 3:22:44] MEMORY REPORTING :: Usage-5m: 56.65234375 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.2500,0.0900,0.0200 | Time: 189907.86805527

[11-13-2021 3:27:44] MEMORY REPORTING :: Usage-5m: 56.3828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.0600,0.0800,0.0300 | Time: 190207.867765296

[11-13-2021 3:32:44] MEMORY REPORTING :: Usage-5m: 56.3984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.0900,0.0700,0.0200 | Time: 190507.86839813

[11-13-2021 3:37:44] MEMORY REPORTING :: Usage-5m: 56.15234375 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0100,0.0400,0.0000 | Time: 190807.867886282

[11-13-2021 3:42:44] MEMORY REPORTING :: Usage-5m: 56.16015625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 191107.868236635

[11-13-2021 3:47:44] MEMORY REPORTING :: Usage-5m: 56.14453125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 191407.868608261

[11-13-2021 3:52:44] MEMORY REPORTING :: Usage-5m: 56.14453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0500,0.0100,0.0000 | Time: 191707.869243605

[11-13-2021 3:57:44] MEMORY REPORTING :: Usage-5m: 56.15234375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 192007.869200177

[11-13-2021 4:02:44] MEMORY REPORTING :: Usage-5m: 55.8984375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 192307.869774055

[11-13-2021 4:07:44] MEMORY REPORTING :: Usage-5m: 55.3984375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 192607.870195178

[11-13-2021 4:12:44] MEMORY REPORTING :: Usage-5m: 55.40625 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0100,0.0100,0.0000 | Time: 192907.870352812

[11-13-2021 4:17:44] MEMORY REPORTING :: Usage-5m: 55.4140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0200,0.0400,0.0100 | Time: 193207.869687897

[11-13-2021 4:22:44] MEMORY REPORTING :: Usage-5m: 55.3984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0700,0.0200,0.0000 | Time: 193507.870476067

[11-13-2021 4:27:44] MEMORY REPORTING :: Usage-5m: 55.40625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0500,0.0400,0.0000 | Time: 193807.871834197

[11-13-2021 4:32:44] MEMORY REPORTING :: Usage-5m: 55.3984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0700,0.0500,0.0000 | Time: 194107.87221905

[11-13-2021 4:37:44] MEMORY REPORTING :: Usage-5m: 54.66796875 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.1800,0.0900,0.0200 | Time: 194407.872117006

[11-13-2021 4:42:44] MEMORY REPORTING :: Usage-5m: 54.67578125 | Total Memory-5m: 923.20703125 | Load-5m: 0.12 | Total Load-5m: 0.1200,0.1200,0.0400 | Time: 194707.872031006

[11-13-2021 4:47:44] MEMORY REPORTING :: Usage-5m: 54.67578125 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1600,0.1100,0.0500 | Time: 195007.871601717

[11-13-2021 4:52:44] MEMORY REPORTING :: Usage-5m: 54.67578125 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.0700,0.0900,0.0500 | Time: 195307.873133392

[11-13-2021 4:57:44] MEMORY REPORTING :: Usage-5m: 54.9140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1200,0.1100,0.0700 | Time: 195607.873217954

[11-13-2021 5:02:44] MEMORY REPORTING :: Usage-5m: 54.65234375 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.0600,0.0700,0.0600 | Time: 195907.873063417

[11-13-2021 5:07:44] MEMORY REPORTING :: Usage-5m: 54.4140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1100,0.0600,0.0600 | Time: 196207.8731176

[11-13-2021 5:12:44] MEMORY REPORTING :: Usage-5m: 54.4140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0100,0.0300,0.0400 | Time: 196507.873689937

[11-13-2021 5:17:44] MEMORY REPORTING :: Usage-5m: 54.4140625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0100 | Time: 196807.874237237

[11-13-2021 5:22:44] MEMORY REPORTING :: Usage-5m: 54.421875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 197107.874304769

[11-13-2021 5:27:44] MEMORY REPORTING :: Usage-5m: 54.66796875 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0800,0.0200,0.0100 | Time: 197407.874175669

[11-13-2021 5:32:44] MEMORY REPORTING :: Usage-5m: 54.66796875 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0700,0.0200,0.0000 | Time: 197707.873966145

[11-13-2021 5:37:44] MEMORY REPORTING :: Usage-5m: 54.421875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 198007.874433432

[11-13-2021 5:42:44] MEMORY REPORTING :: Usage-5m: 54.453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0400,0.0300,0.0000 | Time: 198307.874574

[11-13-2021 5:47:44] MEMORY REPORTING :: Usage-5m: 54.453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0700,0.0400,0.0100 | Time: 198607.874771212

[11-13-2021 5:52:44] MEMORY REPORTING :: Usage-5m: 54.70703125 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0200,0.0300,0.0000 | Time: 198907.874917737

[11-13-2021 5:57:44] MEMORY REPORTING :: Usage-5m: 54.453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 199207.874662776

[11-13-2021 6:02:44] MEMORY REPORTING :: Usage-5m: 54.69140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0200,0.0100,0.0000 | Time: 199507.875690552

[11-13-2021 6:07:44] MEMORY REPORTING :: Usage-5m: 53.9609375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 199807.876056415

[11-13-2021 6:12:44] MEMORY REPORTING :: Usage-5m: 53.9453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0400,0.0200,0.0000 | Time: 200107.876058197

[11-13-2021 6:17:44] MEMORY REPORTING :: Usage-5m: 53.20703125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 200407.876263136

[11-13-2021 6:22:44] MEMORY REPORTING :: Usage-5m: 53.20703125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 200707.87569561

[11-13-2021 6:27:44] MEMORY REPORTING :: Usage-5m: 52.22265625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 201007.875751646

[11-13-2021 6:32:44] MEMORY REPORTING :: Usage-5m: 52.23046875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 201307.875346246

[11-13-2021 6:37:44] MEMORY REPORTING :: Usage-5m: 52.22265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.1200,0.0400,0.0100 | Time: 201607.8762258

[11-13-2021 6:42:44] MEMORY REPORTING :: Usage-5m: 52.22265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0100,0.0200,0.0000 | Time: 201907.876206371

[11-13-2021 6:47:44] MEMORY REPORTING :: Usage-5m: 52.23046875 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0500,0.0100,0.0000 | Time: 202207.876176436

[11-13-2021 6:52:44] MEMORY REPORTING :: Usage-5m: 51.9765625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 202507.876239524

[11-13-2021 6:57:44] MEMORY REPORTING :: Usage-5m: 51.984375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 202807.87790178

[11-13-2021 7:02:44] MEMORY REPORTING :: Usage-5m: 51.73828125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 203107.878325543

[11-13-2021 7:07:44] MEMORY REPORTING :: Usage-5m: 51.24609375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 203407.879620651

[11-13-2021 7:12:44] MEMORY REPORTING :: Usage-5m: 51.5 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 203707.879952928

[11-13-2021 7:17:44] MEMORY REPORTING :: Usage-5m: 51.984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0400,0.0100,0.0000 | Time: 204007.880201741

[11-13-2021 7:22:44] MEMORY REPORTING :: Usage-5m: 51.9765625 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0200,0.0300,0.0000 | Time: 204307.880168902

[11-13-2021 7:27:44] MEMORY REPORTING :: Usage-5m: 51.72265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.1500,0.0800,0.0100 | Time: 204607.879626918

[11-13-2021 7:32:44] MEMORY REPORTING :: Usage-5m: 51.74609375 | Total Memory-5m: 923.20703125 | Load-5m: 0.12 | Total Load-5m: 0.1800,0.1200,0.0400 | Time: 204907.88055183

[11-13-2021 7:37:44] MEMORY REPORTING :: Usage-5m: 52.22265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.12 | Total Load-5m: 0.1400,0.1200,0.0500 | Time: 205207.881457666

[11-13-2021 7:42:44] MEMORY REPORTING :: Usage-5m: 52.23828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.1100,0.0900,0.0500 | Time: 205507.882647447

[11-13-2021 7:47:44] MEMORY REPORTING :: Usage-5m: 51.73046875 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0400,0.0400,0.0200 | Time: 205807.883702627

[11-13-2021 7:52:44] MEMORY REPORTING :: Usage-5m: 51.73046875 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1000,0.0600,0.0200 | Time: 206107.883884935

